pair_id,customer_tweet_id,customer_msg,brand_reply,created_at
uc_1785118,1785118,"@Uber_Support I have Indian Driver License, can I do Uber eat delivery job ?",@536337 Happy to help! Please reach out to us via DM with your city preference and we'll be in touch with more info. https://t.co/sd7yH5jmbJ,Wed Oct 11 09:45:20 +0000 2017
uc_2684187,2684187,"@115873 driver dropped me off about 5 blocks from my destination, refused to acknowledge the address and you all refuse to give me a refund. This is not the quality of service that I am expecting!","@558219 Sorry to hear about this, Magen. Please DM us the exact drop-off location that the driver dropped you off at so we can review this further. https://t.co/sd7yH5jmbJ",Sun Nov 19 14:13:51 +0000 2017
uc_2264013,2264013,First time using @115877 and my coupon codes doesn't work. 🤷🏾‍♂️ #WhyTho #TheStruggle,@659060 Sorry to hear about the trouble! Please visit https://t.co/h3vAjBLlBH so we can sort this out.,Thu Oct 19 17:57:05 +0000 2017
uc_1655749,1655749,@Uber_Support I've sent notes all I get are form responses saying it's maybe the card or the bank and use another card. I've tried 3 now still don't work.,@505281 Here to help! Please send us your email address so we can connect.,Tue Oct 17 14:42:57 +0000 2017
uc_2134214,2134214,@Uber_Support @115873 Is account registration not working for the iPhone X? I can’t get past adding my first and last name.,"@259364 We're here to help! Send us a note here, https://t.co/2GUj1y6rFA and our team will be in touch.",Wed Nov 08 17:15:11 +0000 2017
uc_2916495,2916495,@115873 WTF are your uber driver doing in gatwick? It's the 3time I order it and they cancel aftr 3mi waiting. Exactly the same than last week,@807255 Sorry to hear this was your experience! Please send us a note at https://t.co/e8HVorX5rh so our team can connect right away.,Tue Nov 28 23:37:26 +0000 2017
uc_2981978,2981978,Had the worst customer service on the planet today courtesy of my @115873 driver...Is there a number I can call about this guy? I want my money back and I took his plate number,"@822457 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Send us a note at https://t.co/fS660rQ8NQ and we'll follow up.",Thu Nov 30 05:01:40 +0000 2017
uc_1108466,1108466,Does Uber eats deliver rillos?,@381594 Find out more info about Uber Eats availability here: https://t.co/bl5B9dVLvX,Tue Oct 24 00:51:00 +0000 2017
uc_2968448,2968448,"@115873 in Massachusetts its illegal to record someone without their expressed consent, so why is my uber driver recording me? I should know in advance before accepting a ride.",@271767 Here to help! Can you please contact us via https://t.co/fS660rQ8NQ so our team can connect?,Wed Nov 29 23:31:17 +0000 2017
uc_2758303,2758303,@115873 How long does it take to get a reply? I’ve been waiting 2 hours?,"@771880 We've replied via DM, please follow up there.",Tue Nov 21 03:28:27 +0000 2017
uc_661706,661706,@115873 my account has been blocked. I need help,@277639 We'll be happy to take a closer look. Send us a note via https://t.co/BDlHSjUF9c so our team can connect.,Thu Nov 23 01:11:48 +0000 2017
uc_335007,335007,"@Uber_Support help! Trying to order McDonalds. I live in a converted school &amp;your app won't deliver to a ""school."" Can I order on the phone?",@195840 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Sat Oct 07 20:25:52 +0000 2017
uc_175024,175024,". @115873 app doesn't recognise ""Wellington Airport"". Surely this is a common use case?",@157070 Here to help! Send us a note via https://t.co/u3MyknJaaN so our team can connect.,Fri Nov 24 23:42:18 +0000 2017
uc_2135816,2135816,@Uber_Support Any of My UBERS Today doesn’t have the Tag ready to use! SO ANNOYING! I Demand a recalculation if my fare. Not paying for others mistakes!,@628338 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Wed Nov 08 20:58:55 +0000 2017
uc_909641,909641,@115873 this driver didn't show up then tried to charge ME for cancelling. Why is there no way to review or complain in these cases?!? https://t.co/Aur4g57MhG,"@336060 Sorry for the trouble! Send us a note here, https://t.co/e8HVorX5rh, and our team will be in touch.",Fri Oct 13 21:03:50 +0000 2017
uc_2662276,2662276,"Thank you @115877 for putting me to bed hungry in Raleigh NC, after an hour order is cancelled, from McDonald’s !! And nothing is open now",@750337 Here to help! Send us a note at https://t.co/P4hKbfQBbP so our team can connect.,Tue Oct 31 05:11:02 +0000 2017
uc_373691,373691,@Uber_Support why is there no way to call or contact your company!!!!!! Your employees are horrible drivers and threaten with violence!,@117813 That's definitely not ok. Please DM us the email on your account and additional details. We'd like to connect.,Sun Oct 08 22:59:02 +0000 2017
uc_2130229,2130229,"@115873 I'm an Uber driver. Since my car, Hyundai Elantra was vandalized and is in for repairs, my rental car, Hyundai Sonata, is included under my existing Elantra policy that you currently have on file. Can you help clear up this insurance snafu so I can drive ?",@627004 Here to help! Send us a note here; https://t.co/BdsLWRyuBl and our team will be able to help.,Wed Nov 08 18:58:01 +0000 2017
uc_619653,619653,@Uber_Support Hi. Can I get an e-mail address of the support? I need to send a detailed complaint. I'm from Brazil and I don't see it on the official website. Thanks.,"@267057 Hi there! We're here to help. Let us know if you have any specific questions, or visit our help site at https://t.co/9zsMJKZ2dB for more info.",Sun Nov 19 20:39:46 +0000 2017
uc_1462159,1462159,What with @121516 train breaking down on the way and @Uber_Support taxi cancelling on me today’s transportation to Manchester and back has been epic!,@459358 Here to help. Send us a note at https://t.co/593jusCquh so our team can connect.,Sun Nov 26 01:32:59 +0000 2017
uc_2269807,2269807,@Uber_Support Deplorable customer management. People like you are responsible for downfall of the company. Don't know why Uber has hired such unprofessional and incompetent people.,@660446 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Sat Nov 11 09:10:36 +0000 2017
uc_1179858,1179858,"Thank you, @115879 for having Fabian rescue me from THE WORST (and def. my last) @115873 ride ever! Kidnapped &amp; dropped at random gas station.","@301018 We're so sorry to hear about this, Liz. We've escalated this to the appropriate team and they will be reaching out shortly via email.",Tue Oct 24 16:57:45 +0000 2017
uc_1343124,1343124,@Uber_Support Where can I find the Trip ID? I've searched in my trip details but I didn't see anything that could be useful.,"@267514 We see you were able to connect with our team, Timi. Please feel free to follow up to your support thread with any questions you may have.",Mon Oct 16 14:13:57 +0000 2017
uc_1177720,1177720,@Uber_Support @396997 Youvguyhire untrained Drivers who are unfamiliar with local geography rely heavily on GPS which goes Wrong. Hope you're doing BG checks,@200617 Hey Mitesh! Can you please provide your account email so we can better connect? A member from our team will follow up shortly.,Mon Oct 16 11:20:10 +0000 2017
uc_2451738,2451738,"*sigh* And @115877 forgot one of our entrees. No working option to replace or refund, only able to contact via email.",@702538 That doesn't sound right. Can you please send us a DM with your email address so we can look into this?,Sun Oct 29 17:16:08 +0000 2017
uc_965841,965841,#UberEats should compensate you when 30 min or less turns into 30 min or more 🙄 #StillWaiting @Uber_Support,@349205 Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Sat Oct 21 23:36:09 +0000 2017
uc_521793,521793,@Uber_Support Waiting for support 🙏,@240478 Sorry to hear about the trouble! We see that you've submitted a support request and a member of our team will follow up with you as soon as possible. Thanks for your patience while we look into this.,Sat Dec 02 04:28:03 +0000 2017
uc_2802518,2802518,@Uber_Support hi does any Uber drivers available in UK during christmas day? Especially at heathrow airport,@781768 Happy to help! Send us a note via: https://t.co/QDn91HzZV0 so our team can assist.,Wed Nov 22 00:52:14 +0000 2017
uc_2776124,2776124,@Uber_Support hello can you help me unban my account? I had set up a credit card that I had locked to be used and forgot to unlock before requesting a ride and was banned,@775699 Happy to take a look! Send us a note via https://t.co/BDlHSjUF9c so our team can connect.,Tue Nov 21 15:09:52 +0000 2017
uc_993059,993059,@115873 I accidentally rated a driver the wrong number of stars bc my phone died. Can you assist me with changing the number of stars?,@341268 Here to help! Simply follow the link to update your rating; https://t.co/M1RhRwgiRE.,Thu Oct 12 01:31:08 +0000 2017
uc_253674,253674,"@Uber_Support folks, you charged me twice... how I can proceed to correct the situation?",@176309 Hey Rogelio! Can you please provide your account email so we can further connect? Thank you,Thu Oct 05 16:52:31 +0000 2017
uc_2373620,2373620,So @115873 and @Uber_Support decide to cheat me off my money and then disgust me with these responses. #UberCheat #UberIndia https://t.co/Y5U585gECm,@684758 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,Sun Oct 29 07:23:23 +0000 2017
uc_703129,703129,"Sigh....@115873 app officially cancelled, you guys suck! Now pay me back my money PRONTO! What a joke 😒",@287966 We can definitely take a closer look! Please send us a DM with your email address so we can follow up.,Thu Nov 23 17:45:07 +0000 2017
uc_2383480,2383480,@115873 you have charged for 150 dollars again and I haven't used Uber in months. I sent in the form and heard no reply,@687054 Here to help! Send us a DM with your email address so we can assist.,Fri Oct 20 07:29:23 +0000 2017
uc_1504420,1504420,UGH I WISH I COULD @115877 please come to Rochester! https://t.co/Y34CCXw3Cw,"@469167 We're working hard to expand our coverage area, Zack. Stay tuned to https://t.co/IWfScGSb5o for updates!",Mon Oct 16 22:41:27 +0000 2017
uc_2691940,2691940,@Uber_Support our driver has cancelled our order and we can’t get hold of him... please help,"@756713 We're here to help! Send us a note here, https://t.co/clOFmCD3pl and our team will be in touch.",Sun Nov 19 16:29:09 +0000 2017
uc_2404117,2404117,@115877 fix your shit 🙄,@691551 We're here to help! Send us a DM (direct message) with your email address so we can connect.,Tue Nov 14 14:09:33 +0000 2017
uc_997243,997243,@Uber_Support done,@356148 We just sent you a DM! Please check your messages.,Tue Oct 24 21:56:08 +0000 2017
uc_464459,464459,Ok @Uber_Support @115873 we should be able to rate the people we take an uber pool with. Because the girl I just pooled with was rude AF and it took everything in me to be a good passenger. 😒,@225437 We're sorry to hear this was your experience. Contact us via https://t.co/kUyzFAuBFV and we'll be in touch.,Fri Dec 01 03:21:24 +0000 2017
uc_2227391,2227391,"@Uber_Support hi, I need to contact someone about my most recent ride. I need a full refund for my incompetent driver; not a fare adjustment",@299463 Here to help! Could you please DM us with your Uber email and a description of the trip so that we can look into this?,Thu Oct 19 16:00:52 +0000 2017
uc_2402961,2402961,@148768 @115877 Placed my order and it got rejected by Liverpool Street Krispy Kreme! 😣,"@694041 We've been overwhelmed by demand! Supply is limited, but please keep trying.",Tue Nov 14 14:37:32 +0000 2017
uc_983839,983839,@Uber_Support everytime i request a ride from my Uber account 9005845589 i get an error message “error processing request” https://t.co/khoJpNEiW3,"@353239 Sorry to hear about the troubles, Fardan. Please send us a note at https://t.co/41EELWKjnd so we can look into this for you.",Sun Oct 22 05:09:17 +0000 2017
uc_2241683,2241683,@115873 I know you guys are a little stressed at the minute but 4 drivers have just cancelled on me....please sort it!!,@653585 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Fri Nov 10 20:10:20 +0000 2017
uc_2757570,2757570,@115873 I was wondering if it was possible to report unsafe driving of one of your employees. I was only able to get a tag number,@771716 Happy to further assist you. Can you please send us a DM (direct message) with your email address and additional details?,Tue Nov 21 03:10:20 +0000 2017
uc_597319,597319,@115877 your service is garbage. After one poor experience I decided to try I again and was met with the same terrible service. Driver was provided the wrong address (again) and food arrived cold and inedible. Very disappointed.,@261626 We're here to help! Send us a DM with your email address so we can assist.,Sun Dec 03 19:28:38 +0000 2017
uc_2819512,2819512,"@Uber_Support They're having trouble getting a confirmation text, is that something you have a suggestion for or is the answer getting a SIM card?","@785876 To clarify, due to our privacy policy we're not able to address these concerns over social. Please have the account holder reach out via the link previously provided.",Mon Nov 27 05:49:08 +0000 2017
uc_2832191,2832191,@645430 @115873 Did you talk over them on your speaker phone? Do we still say speaker phone?,@788529 We're here to help! Send us a DM with your email address so we can connect.,Mon Nov 27 13:46:38 +0000 2017
uc_1728064,1728064,@Uber_Support __email__,@522545 We followed up with you via DM.,Tue Oct 17 19:27:26 +0000 2017
uc_1211271,1211271,@Uber_Support Ummmm has was just charged $11 and was taken further away from my destination! I need my FULL refund for my inconvenience!!!!,@404301 Sorry to hear about the troubles. It appears a member of our team has followed up via in-app. Please follow up through your open thread.,Sun Oct 15 23:23:14 +0000 2017
uc_1507129,1507129,"@Uber_Support Cannot belive the level of incompetence and frankly, shitty #CustomerService",@469783 Sorry to hear this! Please DM us your Uber account email address so we can look into this for you. https://t.co/sd7yH5jmbJ,Mon Oct 16 23:20:03 +0000 2017
uc_1969294,1969294,@Uber_Support The result of that link. https://t.co/rpgMGy8zSw,"@124004 Sorry to hear about the troubles, Josh. Please DM us the email address linked to your Uber account so we can look into this for you.",Tue Oct 31 10:28:26 +0000 2017
uc_651296,651296,@115873 What is a good email address or tel no. to contact you in UK. Your website has our number on it and we are getting your calls!,@274896 We're always here to help! Simply click on the 'Help' button in the app to contact us.,Thu Oct 05 08:15:18 +0000 2017
uc_877346,877346,@Uber_Support This isn't sufficient I need to send an email please provide an email address,@328271 Please use the the link provided and the information will be forwarded to the appropriate team.,Fri Oct 13 14:18:27 +0000 2017
uc_1208811,1208811,"@Uber_Support No help at all, page seems like info blog but no options to solve my problem, does someone in your BIG company can help? Someone Real? Thank",@403800 We're here to help! Send us a DM (Direct message) with your email address so we can assist.,Wed Oct 25 15:51:33 +0000 2017
uc_2373640,2373640,@Uber_Support @119983 when u r driver is not having haryana tax paid then why he picked up the ride? nd now he cant cancel it https://t.co/ua63Zpqdsx,@684765 We're here to help! Send us a note at https://t.co/fS660rQ8NQ so we can assist.,Sun Oct 29 07:15:33 +0000 2017
uc_267442,267442,@Uber_Support https://t.co/1gSV9AReaU,"@179760 Hello, Joseph, we are happy to assist you. We are unable to locate an account with the email provided in that screenshot.",Thu Oct 05 22:28:23 +0000 2017
uc_263097,263097,why is an UBER POOL $41?????????? @115873,@178701 Here to help! Follow up here; https://t.co/oEOANqFpjc and our team will connect right away.,Thu Oct 05 22:31:36 +0000 2017
uc_2820725,2820725,@115873 my friend @786179 was just abandoned by his uber driver terrible employee will never be using your service,@786180 Here to help! Send us a DM with your email address and details so we can follow up.,Mon Nov 27 06:49:16 +0000 2017
uc_2538254,2538254,@Uber_Support I am not able to login thru __email__ pls help need to book cab (Delhi),"@721932 Hi, Naveen. A member of our team has been in touch via in-app support regarding this issue. Please check the ""Help"" section of the app and reply there directly.",Thu Nov 16 08:01:39 +0000 2017
uc_1268199,1268199,My driver cancels the trip and bill comes to me @115873 : Stop the fraud https://t.co/7Yqwr3TTja,@416944 Here to help! please send us a note via https://t.co/h840Iouehc so our team can connect.,Mon Oct 16 06:23:41 +0000 2017
uc_1904558,1904558,"# @Uber_Support Why is it everytime I'm trying to see if a car is available, the price keeps changing on me ... higher and higher","@144254 We're here to help! For more information on this, click here; https://t.co/kkAwlbpH4B. Feel free to reach out with any questions.",Wed Oct 25 08:49:28 +0000 2017
uc_372237,372237,"@Uber_Support Hello, I have sent an inbox. Please check",@204188 Happy to help! Look for our follow-up in DM.,Sun Oct 08 21:23:23 +0000 2017
uc_249465,249465,@115873 @Uber_Support just got scammed with an $80 cleaning fee. The pictures provided by the driver were absolutely not from us. Never left a mess or damaged the car in anyway. Beware customers of this scam! Deleting uber app now.,@175284 We'll be happy to take a closer look. Send us a note via https://t.co/a6RfeBkKmr so our team can connect.,Sat Nov 25 02:41:57 +0000 2017
uc_2964596,2964596,@Uber_Support I sent you a message please respond back.,@817947 Check out https://t.co/3h8wdQ4EJK to learn more.,Wed Nov 29 21:56:48 +0000 2017
uc_2614431,2614431,So #pissed with @Uber_Support waiting for a cab since an hour with no proper communication from atleast 3 different drivers #neveranuberagain,@739070 Here to help! Send us a DM (direct message) with your email address so we can connect.,Fri Nov 17 13:16:02 +0000 2017
uc_2550374,2550374,".@115873 driver tried to steal $20/$30 from me using a card swiper. Uber offers me $5 to sweep it under the rub. Sadly, I'm not surprised 👎🏾 https://t.co/xkEMfMAKon",@720902 We're sorry to hear this was your experience. Our team is reviewing your email and will be in touch.,Mon Oct 30 14:25:44 +0000 2017
uc_543062,543062,My @115873 driver has his seat leaned ALL the way back and I get to have my knees in his back 👌🏼👌🏼👌🏼👌🏼 https://t.co/LlN5dx77Gf,"@246097 Here to help! Send us a note here, https://t.co/fS660rQ8NQ and our team will follow up.",Sat Dec 02 16:16:07 +0000 2017
uc_1736308,1736308,"@115873 our driver just got a ticket in #Hoboken for ""obstructing traffic"" while picking us up.. didn't deserve it. Let your other driver know plz.",@524207 We take this very seriously. Please send us a DM with your email address so we can connect.,Sun Nov 26 05:43:45 +0000 2017
uc_1617287,1617287,"Dear @115873, why when waiting for a car are your estimates *always* too low? Don’t you have an #AI platform to solve this problem for you?","@495915 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away.",Sun Nov 05 14:25:09 +0000 2017
uc_2849962,2849962,Dear @115873 @Uber_Support please stop charging me for rides that are never confirmed in the first place. Refund please.,@792482 Here to help! Send us a note via https://t.co/dInR3racif and we'll be in touch.,Mon Nov 27 19:26:08 +0000 2017
uc_1910393,1910393,@115873 really?? 5 mins before my ride arrives you tell me that it’s now going to be 2 x higher price because of increased demand? I booked it 30 mins ago. Wasn’t too busy then. Charge them more!,@569114 Here to assist! Find out more info here; https://t.co/kkAwlbpH4B,Wed Nov 08 04:14:49 +0000 2017
uc_274328,274328,@Uber_Support Hi still not working have replied via dm,@181542 We followed up with you via DM.,Fri Oct 06 21:12:26 +0000 2017
uc_378377,378377,You should be able to cancel @115873 free of charge when the driver is 3x longer than ETA,"@205792 Here to help! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up.",Mon Oct 09 04:58:22 +0000 2017
uc_2689597,2689597,"@115877 My friends free delivery code doesn’t work when I try to use it, and I don’t even seem to have one to give back!","@756167 We're here to help! Send us a note here, https://t.co/Stfa0qxoqB and our team will be in touch.",Sun Nov 19 15:47:42 +0000 2017
uc_2923014,2923014,@Uber_Support still haven’t heard back from anyone about the mess that happened last week. 🤔🤔🤔,"@726744 Hey, Jade. A member of our team has been in touch via email, so please check your inbox and follow up there directly.",Wed Nov 29 02:14:26 +0000 2017
uc_1384256,1384256,Your driver went miles away and you are still charging me for it ? @Uber_Support @115873 https://t.co/u3Qyj1GnVe,@442138 Sorry to hear about that! Can you please contact us via https://t.co/593jusCquh so our team can connect.,Sat Nov 25 21:37:11 +0000 2017
uc_2427557,2427557,@Uber_Support Still waiting. Why is this taking so long to sort out,@697019 We're here to help. We just sent you a DM.,Thu Nov 16 19:28:22 +0000 2017
uc_1323592,1323592,@115877 ordering &amp; waiting for over an hour. Each time they were canceled w/ no explanation. Restaurants are now closing in the next 10 min.,"@428864 Sorry to hear about this, Monica. Send us a note at https://t.co/uqkboJBiJd and a member of our team will follow up soon.",Mon Oct 16 04:47:43 +0000 2017
uc_677679,677679,@Uber_Support You say you take this very seriously but it’s been 10 min and nothing ....,@281662 Thank you for reaching out to us. We've received your DMs and will be following up shortly.,Thu Nov 23 07:00:39 +0000 2017
uc_1539379,1539379,@Uber_Support __email__,@477162 Here to help! Send us a note here https://t.co/tv4psVy8sr and our team will be in touch.,Sat Nov 04 01:58:52 +0000 2017
uc_834479,834479,@Uber_Support Check your Dm I have sent more screen shot on the debit initiated.,"@309973 Please DM us the email address you used to send your support message with, so we can follow up. https://t.co/sd7yH5jmbJ",Fri Oct 13 09:25:10 +0000 2017
uc_2438243,2438243,Why u gotta play me like this @115877 https://t.co/5K2hIvfMKn,@699391 We're here to help! Please send us a note via https://t.co/qLzKaGQcAg so we can assist further.,Sun Oct 29 15:42:45 +0000 2017
uc_19677,19677,@Uber_Support What you guys think of yourself......you don't know how to do business......u don't come in time.....u dont come to location given..,@467967 We're so sorry this was your experience. Please send us a note here; https://t.co/JyzdtQmyxT so our team can connect.,Sat Nov 04 14:02:43 +0000 2017
uc_608203,608203,My last 3 @115873 drivers haven’t turned in any air... https://t.co/jGw8qjreWC,@264556 Sorry to hear that! Send us a note here: https://t.co/fS660rQ8NQ so we can follow up.,Wed Nov 22 12:08:14 +0000 2017
uc_1967395,1967395,@115873 I m referring this cheating case by uber to Govt authorities to suspend their license. Uber has no helpline no to contact.,"@582995 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Visit https://t.co/QDn91HzZV0",Tue Oct 31 12:42:12 +0000 2017
uc_958478,958478,@115873 HE WONT AIR OUT THE DAMN CAR,@347421 Sorry to hear about that! Please send us a note via https://t.co/aBEgvdNWQN so we can connect.,Sat Oct 14 02:12:50 +0000 2017
uc_883648,883648,@Uber_Support how do I toggle my payment method. I wanna use my uber credit balance for uber eats but it keeps trying to charge my card :(,@329837 Let's look further into this! Please DM us the email address linked to your Uber account so we can connect.,Fri Oct 20 19:28:32 +0000 2017
uc_2217510,2217510,"@115873 is too arrogant , they blocked my account for promotions, and not removing it also, not giving justifiable reason!!! #UberisTooArrogant #KeepYourPromotionsWithYou #Arrogant #Uber #Cab #PrivateCab #PrivateCabUber",@647862 Here to help! Send us a DM with your email address so we can assist.,Fri Nov 10 07:00:58 +0000 2017
uc_1141173,1141173,@Uber_Support I honestly haven't experienced worse customer service: 18 fraudulent journeys in India were made from from Oct 2 to 4 (I was in France at the time) means that £162.18 has been debited. Still no refund despite 10 emails to Uber CS. @76474 can you help?,@388620 Sorry for the delay. Our team is currently reviewing your email and will follow up shortly.,Tue Oct 24 15:27:54 +0000 2017
uc_2518402,2518402,"Wow, @115873 you’ve given rights to some of your drivers whom don’t have knowledge about road rules of #NSW #Sydney",@717370 Here to help! Can you please send us a DM with your email address and details so we can connect?,Thu Nov 16 00:15:55 +0000 2017
uc_1602634,1602634,@115873 URGENT Uber needs to know that very negative information regarding your company will be released via Twitter. Your insurance James River is not assisting me. Thomas Sanchez 619 9626245,@375710 Let's take a further look into this. Please send us a DM with your email linked to your account.,Sun Nov 05 06:33:43 +0000 2017
uc_1194142,1194142,"@115873 all our drivers in Tucson, AZ are incompetent. Please do some kind of customer service seminar and mandate them to attend.",@400592 Here to help. Send us a note at https://t.co/zUe0djo9gv so our team can connect.,Wed Oct 25 00:57:06 +0000 2017
uc_2241577,2241577,"@Uber_Support Or better yet, how about you DELETE. MY. ACCOUNT. NOW!!!!!","@326878 We've followed up within your Direct Messages, Brent.",Fri Nov 10 20:12:54 +0000 2017
uc_2941466,2941466,@115873 not very happy with your drivers in Pune india,"@812733 Happy to help! Send us a note here, https://t.co/e8HVorX5rh, and our team will follow up.",Wed Nov 29 13:31:25 +0000 2017
uc_2324804,2324804,@Uber_Support my ride never showed they told me to cancel it. Awful service. Can’t believe I get charged $2 for your mistake. Done with Uber,"@673447 We can definitely take a closer look! Contact us here; https://t.co/e8HVorX5rh , so we can help.",Tue Oct 31 00:28:55 +0000 2017
uc_992083,992083,"Hi @Uber_Support, can you please enable us to change phone numbers without having to beg for it every single time? https://t.co/BFz1dKf5ij","@355000 If you're having trouble updating, you'll want to reach out at https://t.co/qHlZSjDE9L for help.",Sat Oct 14 06:39:25 +0000 2017
uc_2497144,2497144,@Uber_Support Thanks! I sent a note about 20 minutes ago. Hoping to hear back soon!,"@712612 Perfect, a member of our team will be in touch as soon as possible.",Mon Oct 30 02:44:06 +0000 2017
uc_2941462,2941462,Gonna have to #boycott @115873 their drivers cancel too often + they are still charging for the rides. I don't have time this shit! #uber,@475350 We can definitely take a closer look! Please send us a DM with your email address so we can follow up.,Wed Nov 29 13:32:24 +0000 2017
uc_255932,255932,So @115873 charges 15$ to return a lost item!? You guys are fucking greedy man.,"@176876 Drivers are independent contractors and this is to compensate them for their time. The entire fee is passed on to the driver, not Uber.",Thu Oct 05 16:00:09 +0000 2017
uc_2170155,2170155,"No music, no AC. Silence for over an hour. Very awkward @115873 ride.... 1 star.",@636627 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,Thu Nov 09 03:41:41 +0000 2017
uc_2398339,2398339,@Uber_Support I can’t log in to the site because of tfa.,@690219 Hi there! Please send us a DM with your email address so we can assist.,Tue Nov 14 14:24:28 +0000 2017
uc_154500,154500,@Uber_Support Your customer care service is pathetic,"@151411 We definitely understand the sense of urgency here, and we assure you that our support team works through these inquiries as quickly as possible. Thank you for your patience with us so far, and be sure to keep an eye out for a follow up.",Fri Nov 24 16:42:59 +0000 2017
uc_578092,578092,Wow I just got charged 5 bucks because I decided i didn't want to wait almost 10 minutes for a @115873 to show up,@256075 Here to help! Send us a note here; https://t.co/e8HVorX5rh and our team will be able to assist!,Sun Dec 03 10:02:16 +0000 2017
uc_2837720,2837720,@789789 @115877 @52126 I suggest a refund is due. Otherwise this story should be broadcast,@789788 We're here to help! Send us a DM with your email address and more details so we can follow up.,Mon Nov 27 15:53:26 +0000 2017
uc_1887262,1887262,@115873 my father 943512691 booked a cab from Narangi to Ganeshguri he lost his mobile in ur cab I would request you kindly to look into it,"@562875 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/rOtqyWzf0B,",Mon Oct 23 14:17:12 +0000 2017
uc_1007870,1007870,"@115873 pretty much ruined my trip. Charged me for rides I didn't take, charged me for drivers cursing at me, etc. Uninstalling",@358496 We're here to help! Send us a note at https://t.co/dInR3racif so we can assist.,Sat Oct 14 13:46:07 +0000 2017
uc_2145882,2145882,Why does it charge twice sometimes for one route? Just for the money to be put back in the account...is it a hold or error? @Uber_Support,@260970 So sorry about the trouble! Please send us a DM with your email address and more details so we can connect.,Wed Nov 08 23:38:05 +0000 2017
uc_1663448,1663448,"@Uber_Support hi - given a promo code for ubereats UK, but the website is saying it has expired - even though the flyer states otherwise",@507056 We can take a look! Send us a note via https://t.co/h3vAjBLlBH so our team can get in touch.,Sat Oct 28 22:29:42 +0000 2017
uc_229040,229040,@Uber_Support I already did this; but the hacker is continuously using my account. I am unable to login to my account. My credit card is being charged 😡,@170626 We've followed up via DM so please check your inbox.,Thu Oct 05 09:03:14 +0000 2017
uc_1449351,1449351,I had to file a report against this uber eats driver cause he literally left half my order at the restaurant,"@456321 We apologize for what happen, kindly send a note here: https://t.co/ILV7P28gPt so our team will get in touch.",Thu Nov 02 16:32:41 +0000 2017
uc_2907302,2907302,"I am pissed with @115873 !! My driver was 3 minutes away! Mind you I need to be to work at 3, the driver CANCELS on me and now I’m late to work! Why take the ride if you already had someone you were dropping off? Then turn around and cancel",@805023 We're sorry to hear this was your experience. Kindly contact us via https://t.co/e8HVorX5rh and we'll be in touch.,Tue Nov 28 20:00:39 +0000 2017
uc_2435781,2435781,Don't lose your phone in an @115873 they are very un helpful,@698853 We're here to help! Please send us a DM with your email address so we can connect.,Sun Oct 29 14:25:11 +0000 2017
uc_2206505,2206505,@Uber_Support your drivers allowed to hold multiple personal calls while driving? 🤔,@260692 Here to help. Send us a note at https://t.co/yfZfahBCoB so our team can connect.,Thu Nov 09 23:08:21 +0000 2017
uc_2266549,2266549,@Uber_Support When I booked the cab it was showing ₹74 but when we were on our way I got a message that fare will be higher than expected. Why did it happen? Why are you duping your customers? #Uber #India #Delhi,@247517 Sorry to hear about that! Can you please contact us via https://t.co/pT35thgjaj so our team can connect.,Sat Nov 11 07:33:43 +0000 2017
uc_460111,460111,@115873 how do i know my driver details??? Gawd!! https://t.co/Pcd4dZAG4C,@224330 Here to help! Send us a note at https://t.co/u3MyknJaaN so our team can connect.,Fri Dec 01 01:39:00 +0000 2017
uc_303059,303059,@Uber_Support I used my friends Uber account. Is there a contact number I can use ?,@188329 Due to our privacy policy we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/fS660rQ8NQ so we can assist them further. Please let us know if you have any other questions.,Sat Nov 25 03:40:06 +0000 2017
uc_2986553,2986553,@Uber_Support I want to reactivate my account but it’s been really hard. I was wondering if there is an easier way to reactivate one’s account.,@823498 Let's look into that! Send us a note at https://t.co/WbmljlOtLY so our team can connect.,Thu Nov 30 07:04:55 +0000 2017
uc_2221251,2221251,Hi who do I contact as my food order arrived with fries missing? @115877,@648762 We're here to help! Send us a note via https://t.co/ZFaWy0Lkdu so our team can connect.,Fri Nov 10 13:22:39 +0000 2017
uc_855194,855194,@Uber_Support Any Update on this ?,"@323113 We just followed up via your in-app support inquiry. Please check your messages in the ""Help"" section of your app for further assistance.",Sun Nov 05 22:25:15 +0000 2017
